burn_area_forecast,lon,lat,area,date
0.0,21.78860479,-4.059849987,7,2021-11-01
0.0,21.78860479,-4.059849987,7,2021-12-01
0.0,21.78860479,-4.059849987,7,2022-01-01
0.001022096949280051,21.78860479,-4.059849987,7,2022-02-01
0.001536129246737624,21.78860479,-4.059849987,7,2022-03-01
0.0008234451856823195,21.78860479,-4.059849987,7,2022-04-01
0.0047605925073285725,21.78860479,-4.059849987,7,2022-05-01
0.014613314308964911,21.78860479,-4.059849987,7,2022-06-01
0.01179452564368216,21.78860479,-4.059849987,7,2022-07-01
0.003478983763889318,21.78860479,-4.059849987,7,2022-08-01
0.0,21.78860479,-4.059849987,7,2022-09-01
0.0,21.78860479,-4.059849987,7,2022-10-01
0.0,21.78860479,-4.059849987,7,2022-11-01
0.0,21.78860479,-4.059849987,7,2022-12-01
0.0,21.78860479,-4.059849987,7,2023-01-01
0.0006730385629160724,21.78860479,-4.059849987,7,2023-02-01
0.001084841229547725,21.78860479,-4.059849987,7,2023-03-01
